source	target	weight
97930	3209	220.0
97930	1813	1720.0
97930	2620	990.0
97930	2310	1040.0
97930	2658	0.0
97930	2024	0.0
97930	2643	3740.0
97930	2670	0.0
97930	2082	8.0
97930	2006	0.35
97930	2877	12.0
97930	2554	200.0
97930	1855	4.0
97930	3166	0.1
97930	2843	0.028
97930	3126	0.067
97930	1759	0.0004
97930	1729	0.333
97930	2480	0.004
97930	1999	0.75
97930	3072	0.01
97930	2729	0.0
97930	2059	0.2
97930	2388	0.0
97930	2017	3.2
97930	2458	0.045
97930	2156	0.0
97930	1903	1.45
97930	1968	0.22
97930	2055	0.107
97930	2863	0.00225
97930	2748	0.0146
98485	3209	5000.0
98485	2082	16.0
98485	2006	4.8
98485	2877	218.0
97539	3209	135.0
97539	2438	0.0
97539	1837	0.0
97539	1813	350.0
97539	3163	0.0
97539	2113	0.0
97539	1729	3.649625
97539	1762	0.0
97539	2781	0.0
97539	1780	0.0
97539	1999	0.3585714285714286
97539	2748	0.0043374999999999
97539	2730	0.037
97539	2156	0.0557499999999999
97539	1903	0.312
97539	2055	0.052125
97539	1968	0.3285714285714286
97539	3257	0.4
97539	2863	0.0135384615384615
97539	2532	0.0
97539	2017	4.1
97539	1855	91.75
97539	2554	220.875
97539	2082	36.36666666666666
97539	2877	32.25
97539	2006	1.61
97539	2843	0.2724444444444444
97539	3166	0.5122222222222222
97539	3030	0.000425
97539	3126	0.0985714285714285
97539	2396	0.0025
97539	1759	0.0003
97539	2755	0.0025
97539	2310	900.0
97539	2620	1100.0
97539	2658	0.0
97539	2024	0.0
97539	2643	2225.0
97539	3239	300.0
97539	1980	0.0
97539	2342	0.0
97539	1728	0.0
97539	3246	1.25
97539	2674	0.0
97539	2630	0.0
97539	3183	0.0
97539	2846	4270.166666666667
97539	3190	0.0
97539	2897	0.0
97539	2416	0.0
97539	3112	5070.333333333333
97539	1914	33.0
97539	1767	0.0
97539	2269	0.0
97539	2173	0.0
97539	1791	0.0
97539	1805	0.0
97539	1764	25.714285714285715
97539	1735	36.57142857142857
97539	3123	40.57142857142857
97539	1881	9.0
97539	2797	2.2857142857142856
97539	2864	30.571428571428573
97539	3146	21.857142857142858
97539	2660	10.142857142857142
97539	3182	43.285714285714285
97539	2500	12.0
97539	1874	21.428571428571427
97539	3017	95.85714285714286
97539	1887	146.0
97539	2927	21.142857142857142
97539	1792	20.285714285714285
97539	2666	38.0
97539	1911	0.0
97539	2747	0.0
97539	2480	1.8001666666666665
97539	3072	0.8408333333333333
97539	2729	0.0
97539	2458	0.0296666666666666
97539	2335	8.933333333333334
97539	2246	0.0
97539	3100	0.0
97539	2719	1.629999876
97539	2339	0.0
97539	2349	0.0
97539	2404	0.0
97539	1757	0.0
97539	3254	0.0
97539	3268	2.1393333475
97539	1830	0.0596071425
97539	2372	0.0180833335
97539	2094	0.0
97539	3289	1966.25
98587	2182	0.897499993
98244	3209	4800.0
98244	2643	200.0
98244	2082	54.0
98244	2006	2.0
98244	2877	153.0
98244	2554	320.0
98244	1855	519.0
98244	3166	0.5
98244	2781	0.0
98244	1762	0.0
98244	2017	0.0
98244	2458	0.03
98244	2156	0.01
98244	1903	0.0
98244	2055	0.0
98244	2863	0.005
98244	2532	0.0
98244	1805	0.0
97942	3209	121.25
97942	2438	0.0
97942	3163	0.0
97942	1911	0.0
97942	2747	0.0
97942	2643	7670.0
97942	2082	14.5
97942	2006	0.7912500000000001
97942	2877	24.75
97942	2554	212.0
97942	1855	153.0
97942	3166	0.29
97942	2843	0.0793749999999999
97942	3126	0.297625
97942	1759	0.0006625
97942	2113	0.0
97942	1729	0.019
97942	2480	0.0
97942	1999	0.0207692307692307
97942	1762	0.0
97942	3072	0.0
97942	2729	0.0
97942	2017	3.3125000000000004
97942	2458	0.0168749999999999
97942	2156	0.0417499999999999
97942	1903	0.22375
97942	1968	0.1485
97942	2055	0.059125
97942	2863	0.03871875
97942	2532	0.0
97942	2335	7.885714285714285
97942	2748	0.0002
97942	2363	208.0
97942	2660	13.625
97942	3146	33.375
97942	1764	34.0
97942	1735	48.25
97942	3123	41.0
97942	1881	12.875
97942	2797	13.75
97942	2864	27.125
97942	3182	29.875
97942	2500	15.125
97942	1874	42.625
97942	3017	82.125
97942	1887	302.75
97942	2927	22.0
97942	1792	29.375
97942	2666	41.75
97942	1805	0.0
97942	1980	0.0
97942	2342	0.0
97942	1728	0.0
97942	3246	0.0
97942	1791	0.0
97942	2173	0.0
97942	1813	5250.0
97942	2620	280.0
97942	2310	200.0
97942	2658	0.0
97942	2024	0.0
97942	2670	800.0
97942	2431	0.0263
97560	3209	1000.0
97560	1837	0.0
97560	1813	360.0
97560	3163	0.0
97560	2113	0.0
97560	1729	11.4
97560	1762	0.0
97560	2781	0.0
97560	1780	0.0
97560	1999	0.0
97560	2748	0.0
97560	2730	0.06
97560	2156	0.185
97560	1903	0.32075
97560	2055	0.05
97560	1968	0.0
97560	3257	0.0
97560	2863	0.105
97560	2532	0.0
97560	2017	220.25
97560	1855	24.0
97560	2554	1005.0
97560	2082	423.5
97560	2877	69.5
97560	2006	2.2
97560	2843	0.22
97560	3166	0.75
97560	3030	0.00095
97560	3126	3.35
97560	2396	0.0045
97560	1759	0.00035
97560	2755	0.02
97560	2310	3150.0
97560	2620	3150.0
97560	2658	0.0
97560	2024	0.0
97560	2643	21000.0
97560	3239	0.0
97560	1980	0.0
97560	2342	0.0
97560	1728	0.0
97560	3246	0.0
97560	2674	0.0
97560	2630	0.0
97560	3183	0.0
97560	2846	0.0
97560	3190	0.0
97560	2897	0.0
97560	2416	0.0
97560	3112	0.0
97560	1914	0.0
97560	1767	0.0
97560	2269	0.0
97560	2173	0.0
97560	1791	0.0
97560	1805	0.0
97560	1764	0.0
97560	1735	0.0
97560	3123	0.0
97560	1881	0.0
97560	2797	0.0
97560	2864	0.0
97560	3146	0.0
97560	2660	2.0
97868	3209	540.0
97868	2438	0.0
97868	3239	90.0
97868	1813	100.0
97868	2620	4655.0
97868	2310	5015.0
97868	2658	0.0
97868	2024	120.0
97868	3163	0.0
97868	1911	0.0
97868	2747	0.0
97868	2643	9985.0
97868	2670	170.0
97868	2082	27.0
97868	2006	0.3
97868	2877	31.5
97868	2554	314.0
97868	1855	3.0
97868	3166	0.12
97868	2843	0.1385
97868	3126	0.078
97868	1759	0.00165
97868	2113	0.0
97868	1729	0.0475
97868	2480	0.0
97868	1999	0.9833333333333334
97868	1762	0.0
97868	3072	0.0
97868	2729	0.0
97868	2059	0.02
97868	2388	0.005
97868	2017	99.05
97868	2458	0.0255
97868	2156	0.0355
97868	1903	0.3105
97868	1968	0.3415
97868	2055	0.06
97868	2863	0.0238333333333333
97868	2532	0.0
97868	2335	6.4
97868	3016	0.0
97868	2748	0.0229
97868	2363	0.5
97868	2660	29.5
97868	3146	44.5
97868	1764	44.0
97868	1735	61.0
97868	3123	60.5
97868	1881	20.0
97868	2797	28.0
97868	2864	28.5
97868	3182	95.0
97868	2500	23.5
97868	1874	46.5
97868	3017	122.5
97868	1887	156.5
97868	2927	53.0
97868	1792	36.0
97868	2666	46.5
97868	1805	0.0
97868	1980	0.0
97868	2342	2.5
97868	1728	7.0
97868	3246	7.0
97868	1791	0.0
97868	2173	0.0
97868	2781	0.0
97868	3259	9.0
97868	1914	68.0
97972	3209	440.0
97972	2082	113.0
97972	2006	6.14
97972	2877	116.0
97972	2554	708.0
97972	1855	70.0
97972	3166	7.52
97972	2843	5.07
97972	3126	1.151
97972	1759	0.0453
97972	2113	0.0
97972	1762	0.0
97972	2017	1.4
97972	2458	0.826
97972	2156	0.35
97972	1903	3.0
97972	1968	21.477
97972	2055	0.95
97972	2863	0.12
97972	2532	0.0
97972	1805	0.0
98264	3209	22500.0
98264	2438	2.0
98264	3163	0.0
98264	1911	0.0
98264	2747	0.0
98264	2643	21800.0
98264	2082	51.0
98264	2006	0.63
98264	2877	93.0
98264	2554	90.0
98264	1855	207.0
98264	3166	0.51
98264	2843	0.02
98264	3126	0.14
98264	1759	0.0052
98264	2113	0.15
98264	1729	0.03
98264	2480	0.0
98264	1999	0.28
98264	1762	0.0005
98264	3072	0.002
98264	2729	0.0
98264	2017	0.4
98264	2458	0.028
98264	2156	0.193
98264	1903	0.195
98264	1968	0.571
98264	2055	0.052
98264	2863	0.0139999999999999
98264	2532	8.5e-05
98264	2335	45.9
98264	2748	0.0044
98264	2660	64.0
98264	3146	222.0
98264	1764	281.0
98264	1735	464.0
98264	3123	372.0
98264	1881	136.0
98264	2797	71.0
98264	2864	222.0
98264	3182	251.0
98264	2500	133.0
98264	1874	252.0
98264	3017	406.0
98264	1887	1022.0
98264	2927	221.0
98264	1792	481.0
98264	2666	307.0
98264	1805	55.0
98264	1980	134.0
98264	2342	119.0
98264	1728	246.0
98264	3246	207.0
98264	1791	5.0
98264	2173	0.0
97324	2942	14.563333511
97324	1830	1.949999968
97324	2888	33.337999821
97573	3209	11750.0
97573	1837	0.0
97573	1813	0.0
97573	3163	0.0
97573	2113	0.018
97573	1729	0.0
97573	1762	0.012
97573	2781	0.0
97573	1780	0.0
97573	1999	2.0
97573	2748	0.0
97573	2730	0.065
97573	2156	0.17
97573	1903	3.7325
97573	2055	0.175
97573	1968	0.7749999999999999
97573	3257	4.0
97573	2863	0.016
97573	2532	0.0096499999999999
97573	2017	0.0
97573	1855	395.0
97573	2554	364.5
97573	2082	410.0
97573	2877	400.0
97573	2006	2.2
97573	2843	0.18
97573	3166	2.5
97573	3030	0.025
97573	3126	0.075
97573	2396	0.002
97573	1759	0.0175
97573	2755	0.0
97573	2310	0.0
97573	2620	0.0
97573	2658	0.0
97573	2024	0.0
97573	2643	250.0
97573	3239	0.0
97573	1980	0.0
97573	2342	0.0
97573	1728	0.0
97573	3246	0.0
97573	2674	24.0
97573	2630	0.0
97573	3183	0.0
97573	2846	2625.0
97573	3190	0.0
97573	2897	40.0
97573	2416	0.0
97573	3112	2880.0
97573	1914	392.5
97573	1767	88.5
97573	2269	0.0
97573	2173	564.0
97573	1791	927.5
97573	1805	80.0
97573	1764	945.0
97573	1735	1450.0
97573	3123	1550.0
97573	1881	590.0
97573	2797	115.5
97573	2864	690.0
97573	3146	830.0
97573	2660	190.0
97573	3182	1160.0
97573	2500	765.0
97573	1874	1135.0
97573	3017	1850.0
97573	1887	2350.0
97573	2927	1120.0
97573	1792	755.0
97573	2666	815.0
97270	3209	0.0
97270	1837	0.0
97270	1813	0.0
97270	3163	3216.6666666666665
97270	2113	0.0
97270	1729	0.0
97270	1762	0.0
97270	2781	0.0
97270	1780	0.0
97270	1999	0.0
97270	2748	0.0
97270	2730	0.0021666666666666
97270	2156	0.0265
97270	1903	0.3154999999999999
97270	2055	0.0375
97270	1968	0.0748333333333333
97270	3257	0.5333333333333333
97270	2863	0.0026
97270	2532	1.3333333333333337e-05
97270	2017	0.0
97270	1855	5.833333333333333
97270	2554	32.88333333333333
97270	2082	6.616666666666666
97270	2877	13.65
97270	2006	0.042
97270	2843	0.0055
97270	3166	0.009
97270	3030	0.0017666666666666
97270	3126	0.0066666666666666
97270	2396	0.0008333333333333
97270	1759	9.833333333333332e-05
97270	2755	0.0014019999999999
97270	2310	0.0
97270	2620	0.0
97270	2658	0.0
97270	2024	0.0
97270	2643	4583.333333333333
97270	3239	0.0
97270	1980	0.0
97270	2342	0.0
97270	1728	0.0
97270	3246	0.0
97270	2674	0.0
97270	2630	0.0
97270	3183	0.0
97270	2846	0.0
97270	3190	0.0
97270	2897	0.0
97270	2416	0.0
97270	3112	0.0
97270	1914	0.0
97270	1767	0.0
97270	2269	0.0
97270	2173	0.0
97270	1791	0.0
97270	1805	0.0
97270	1764	6.333333333333333
97270	1735	9.166666666666666
97270	3123	8.333333333333334
97270	1881	2.833333333333333
97270	2797	0.0
97270	2864	4.666666666666667
97270	3146	7.333333333333333
97270	2660	4.666666666666667
97270	3182	8.333333333333334
97270	2500	6.166666666666667
97270	1874	14.5
97270	3017	16.5
97270	1887	44.5
97270	2927	12.5
97270	1792	40.333333333333336
97270	2666	9.166666666666666
97901	3209	390.0
97901	2082	37.66666666666666
97901	2006	1.7
97901	2877	58.333333333333336
97901	2554	545.6666666666666
97901	1855	3.333333333333333
97901	3166	0.3966666666666666
97901	2843	0.311
97901	3126	0.1713333333333333
97901	2113	0.0
97901	1762	0.0
97901	2017	0.9333333333333332
97901	2458	0.066
97901	2156	0.1056666666666666
97901	1903	1.6153333333333333
97901	1968	0.2086666666666666
97901	2055	0.3796666666666666
97901	2863	0.0005
97901	2532	0.0
97901	1805	0.0
98158	3209	1440.0
98158	2643	7820.0
98158	2082	123.0
98158	2006	0.59
98158	2554	144.0
98158	1855	41.0
98158	3166	0.25
98158	1759	0.0017
98158	1762	0.0012
98158	2017	0.0
98158	2156	0.21
98158	2863	0.01
98158	2532	0.00123
98158	1805	0.0
97759	3209	8900.0
97759	2438	0.0
97759	2082	55.0
97759	2006	1.16
97759	2877	132.0
97759	2554	329.0
97759	1855	1334.0
97759	3166	2.46
97759	2843	0.07
97759	3126	0.04
97759	1759	0.0213
97759	2113	0.0
97759	1762	0.0009
97759	2017	0.0
97759	2458	0.36
97759	2156	0.248
97759	1903	2.266
97759	1968	1.57
97759	2055	0.26
97759	2863	0.0067499999999999
97759	2532	0.00168
97759	2660	171.0
97759	3146	684.0
97759	1764	732.0
97759	1735	1283.0
97759	3123	1319.0
97759	1881	395.0
97759	2797	196.0
97759	2864	539.0
97759	3182	972.0
97759	2500	517.0
97759	1874	886.0
97759	3017	1399.0
97759	1887	2522.0
97759	2927	837.0
97759	1792	914.0
97759	2666	677.0
97759	1805	37.0
97759	1980	0.0
97759	2342	0.0
97759	1728	40.0
97759	3246	20.0
97759	1791	0.0
97759	2173	0.0
98741	3100	0.4356925933333333
98741	3108	0.0
98741	2719	0.2069641783333333
98741	1756	0.0
98741	3254	0.0
98741	2181	0.00481575
98741	1717	0.000813
98741	2466	0.0213501935
98741	2942	0.0
98741	3268	0.0549150795
98741	3211	0.0967952865
98741	1830	0.0207202885
98741	3088	0.019888888
98741	2345	0.0055
98741	1963	0.0097500005
98741	2372	0.0621332724999999
98741	2408	0.0
98741	2094	0.020402053
98741	3244	0.003546667
98741	2969	0.0374583335
98741	2117	0.0145416665
98741	2715	0.000695667
98741	2771	0.6241272073333333
98741	1748	0.0045
98741	2288	0.0
98741	3178	1.110569169
98741	2132	0.0
98741	2092	0.0098125175
98741	3197	1.419435373
98741	2503	5.940381590666667
98741	2597	12.897311871
98741	3012	0.0
98741	2965	0.6050504986666667
98741	1724	0.0
98741	1910	1.559999943
98741	1946	5.317645603
98741	2402	0.006136
98741	2334	0.0
98741	2057	0.0835830525
98741	2690	9.425535708333332
98741	2527	0.004054257
98741	2904	6.261873815
98741	1999	11.9
98741	2059	1.3
98741	2082	675.2
98741	2877	68.75
98741	2554	153.65
98741	1855	6704.6
98741	3077	0.25
98741	3112	1925.0
98741	2846	22440.0
98741	1729	0.505
98741	2006	4.45
98647	3240	6400.0
98647	1999	0.5
98647	2335	104.5
98647	1903	1.49
98647	2762	1430.0
98647	1835	4377.8
98647	3021	1149.5
98647	3182	1800.0
98647	2059	57.3
98647	2082	504.725
98647	2877	662.9
98647	2554	1444.325
98647	1855	77.6
98647	3126	0.81
98647	3231	87.75
98647	2300	300.0
98647	1788	449.35
98647	2670	550.0
98647	2156	0.17
98647	2290	577.5
98647	1914	16800.0
98647	2666	0.0248
98647	3112	6500.0
98647	2846	7950.0
98647	1729	0.01605
98647	2886	6.0
98647	2006	28.9
98647	2848	190.0
98647	2716	170.0
98647	1930	880.0
98647	3034	7695.0
98222	3209	26600.0
98222	2643	800.0
98222	2082	42.0
98222	2006	3.6
98222	2877	285.0
98222	2554	97.0
98222	1855	1463.0
98222	3166	0.6
98222	2017	0.0
98222	2458	10.1
98222	2156	0.4
98222	1903	8.8
98222	2055	0.5
98222	2532	0.0034
98222	1805	2.0
98475	3209	1600.0
98475	2082	121.0
98475	2006	16.0
98475	2017	0.0
98475	2458	0.05
98475	2156	0.34
98475	1903	4.2
97317	3209	500.0
97317	1837	0.0
97317	1813	10000.0
97317	3163	0.0
97317	2113	0.0
97317	1729	0.0
97317	1762	0.0
97317	2781	0.0
97317	1780	0.0
97317	1999	0.0
97317	2748	0.0
97317	2730	0.0
97317	2156	0.0
97317	1903	0.125
97317	2055	0.0
97317	1968	0.0
97317	3257	0.0
97317	2863	0.0
97317	2532	0.0
97317	2017	0.0
97317	1855	0.0
97317	2554	0.0
97317	2082	0.0
97317	2877	0.0
97317	2006	0.0
97317	2843	0.0
97317	3166	0.0
97317	3030	0.0
97317	3126	0.0
97317	2396	0.0
97317	1759	0.0
97317	2755	0.0
97317	2310	0.0
97317	2620	0.0
97317	2658	0.0
97317	2024	0.0
97317	2643	4250.0
97317	3239	0.0
97317	1980	0.0
97317	2342	0.0
97317	1728	0.0
97317	3246	0.0
97317	2674	0.0
97317	2630	0.0
97317	3183	0.0
97317	2846	119.0
97317	3190	0.0
97317	2897	0.0
97317	2416	0.0
97317	3112	68.0
97317	1914	65.0
97317	1767	0.0
97317	2269	0.0
97317	2173	0.0
97317	1791	0.0
97317	1805	0.0
97317	1764	9.0
97317	1735	13.0
97317	3123	17.0
97317	1881	2.0
97317	2797	2.0
97317	2864	5.0
97317	3146	10.0
97317	2660	3.0
97317	3182	7.0
97317	2500	6.0
97317	1874	14.0
97317	3017	270.0
97317	1887	17.0
97317	2927	10.0
97317	1792	14.0
97317	2666	14.0
97424	3209	212.5
97424	2426	4.0
97424	1822	0.0
97424	2438	0.0
97424	2638	0.0
97424	2626	0.0
97424	1837	0.0
97424	3142	0.0
97424	1813	210.0
97424	3163	0.0
97424	2113	0.0
97424	1729	0.002
97424	1762	0.0
97424	2781	0.0
97424	1780	0.0
97424	1999	0.06
97424	2748	0.0
97424	2730	0.02
97424	2156	0.01175
97424	1903	0.105
97424	2055	0.04975
97424	1968	0.11075
97424	3257	0.3
97424	2863	0.0097692307692307
97424	2532	0.0
97424	2017	37.4
97424	1855	7.25
97424	2554	113.5
97424	2082	33.75
97424	2877	11.5
97424	2006	0.1825
97424	2843	0.034
97424	3166	0.0725
97424	3030	0.0006
97424	3126	0.0175
97424	2396	0.0002
97424	1759	0.000105
97424	2755	0.00665
97424	2310	1000.0
97424	2620	745.0
97424	2658	0.0
97424	2024	0.0
97424	2643	2230.0
97424	3239	0.0
97424	1980	0.0
97424	2342	0.0
97424	1728	5.0
97424	3246	0.25
97424	2674	0.5
97424	2630	0.0
97424	3183	0.0
97424	2846	0.0
97424	3190	0.0
97424	2897	0.0
97424	2416	0.0
97424	3112	6.0
97424	1914	4.5
97424	1767	0.0
97424	2269	0.0
97424	2173	0.0
97424	1791	0.0
97424	1805	0.0
97424	1911	0.0
97424	2747	0.0
97424	2670	0.0
97424	2480	0.0
97424	3072	0.0096666666666666
97424	2729	0.0
97424	2458	0.0413333333333333
97424	2335	5.1
97424	3259	0.0
97986	3209	275.0
97986	2438	0.0
97986	2082	17.0
97986	2006	1.0725
97986	2877	44.5
97986	2554	133.25
97986	1855	203.25
97986	3166	0.41
97986	2843	0.08225
97986	3126	0.21525
97986	1759	0.00045
97986	2113	0.0
97986	1762	0.0
97986	2017	7.699999999999999
97986	2458	0.17425
97986	2156	0.0805
97986	1903	1.2720000000000002
97986	1968	0.12375
97986	2055	0.1274999999999999
97986	2863	0.021
97986	2532	0.0
97986	2660	22.75
97986	3146	112.75
97986	1764	110.75
97986	1735	179.75
97986	3123	178.5
97986	1881	45.25
97986	2797	20.75
97986	2864	65.75
97986	3182	254.0
97986	2500	59.75
97986	1874	133.5
97986	3017	275.5
97986	1887	426.5
97986	2927	106.0
97986	1792	98.5
97986	2666	102.25
97986	1805	0.0
97986	3163	0.0
97986	1911	0.0
97986	2747	0.0
97986	2643	3770.0
97986	1729	0.626
97986	2480	0.01
97986	1999	0.01
97986	3072	0.0
97986	2729	0.0
97986	2335	15.9
97986	2748	0.0121
97986	1980	0.0
97986	2342	0.0
97986	1728	0.0
97986	3246	0.0
97986	1791	0.0
97986	2173	0.0
98425	3209	17303.333333333332
98425	2426	4913.666666666667
98425	1822	389.3333333333333
98425	2438	313.0
98425	2638	9.0
98425	2626	8.666666666666666
98425	1837	33.666666666666664
98425	3142	2.0
98425	3239	32535.0
98425	1813	2833.333333333333
98425	2620	550.0
98425	2310	480.0
98425	2658	453.3333333333333
98425	2024	246.66666666666663
98425	2643	4593.333333333333
98425	2670	0.0
98425	2082	54.66666666666666
98425	2006	1.19
98425	2877	160.33333333333334
98425	2554	232.0
98425	1855	548.3333333333334
98425	3166	0.3133333333333333
98425	2843	0.0676666666666666
98425	3126	0.2029999999999999
98425	1759	0.0016
98425	2017	5.266666666666667
98425	2458	0.1626666666666666
98425	2156	0.1116666666666666
98425	1903	1.901666666666667
98425	1968	0.459
98425	2055	0.1213333333333333
98425	2532	0.0
98425	2660	39.333333333333336
98425	3146	104.33333333333331
98425	1764	128.0
98425	1735	222.66666666666663
98425	3123	117.66666666666669
98425	1881	56.333333333333336
98425	2797	64.0
98425	2864	91.0
98425	3182	141.33333333333334
98425	2500	70.66666666666667
98425	1874	124.33333333333331
98425	3017	338.6666666666667
98425	1887	961.6666666666666
98425	2927	104.33333333333331
98425	1792	270.6666666666667
98425	2666	151.66666666666666
98425	1805	6.333333333333333
98425	1980	7.0
98425	2342	8.333333333333334
98425	1728	17.0
98425	3246	21.0
98425	1791	2.333333333333333
98425	2173	4.666666666666667
98425	2674	28.0
98425	2630	77.0
98425	3112	3622.0
98425	3259	12.0
98425	1914	160.0
98425	2113	0.056
97543	3209	100.0
97543	1837	0.0
97543	1813	0.0
97543	3163	0.0
97543	2113	0.0
97543	1729	2.669
97543	1762	0.0
97543	2781	0.0
97543	1780	0.0
97543	1999	0.005
97543	2748	0.0
97543	2730	0.035
97543	2156	0.434
97543	1903	3.8404285714285713
97543	2055	0.31
97543	1968	0.4346666666666666
97543	3257	0.0
97543	2863	0.1176666666666666
97543	2532	0.0
97543	2017	170.47857142857143
97543	1855	143.98333333333332
97543	2554	1622.8166666666666
97543	2082	414.1666666666667
97543	2877	207.49
97543	2006	9.6
97543	2843	0.27375
97543	3166	1.81
97543	3030	0.00105
97543	3126	1.29625
97543	2396	0.0031666666666666
97543	1759	0.0001
97543	2755	0.0146666666666666
97543	2310	190.0
97543	2620	440.0
97543	2658	0.0
97543	2024	0.0
97543	2643	630.0
97543	3239	0.0
97543	1980	0.0
97543	2342	0.0
97543	1728	0.0
97543	3246	0.0
97543	2674	0.0
97543	2630	0.0
97543	3183	0.0
97543	2846	61.66666666666666
97543	3190	0.0
97543	2897	0.0
97543	2416	0.0
97543	3112	60.66666666666666
97543	1914	122.16666666666669
97543	1767	0.0
97543	2269	0.0
97543	2173	0.0
97543	1791	0.0
97543	1805	0.0
97543	1764	116.58333333333331
97543	1735	148.66666666666666
97543	3123	143.91666666666666
97543	1881	29.416666666666668
97543	2797	22.0
97543	2864	50.5
97543	3146	115.16666666666669
97543	2660	18.25
97543	3182	54.5
97543	2500	53.16666666666666
97543	1874	99.75
97543	3017	200.66666666666663
97543	1887	525.0
97543	2927	90.41666666666669
97543	1792	81.83333333333333
97543	2666	93.66666666666669
97543	3100	0.0
97543	2719	0.0
97543	2339	0.629999995
97543	2404	0.0
97543	1757	0.0
97543	1748	0.014
97543	2288	0.001
97543	1988	0.001
97543	3178	0.002
97543	2132	0.001
97543	1733	0.002
97543	1830	9.1
97543	2372	9.1
97543	2579	9.55
97543	3077	3.23
97543	2652	21.75
97543	3231	324.5
97543	2938	0.02875
97543	1975	0.029
97543	2330	0.0007
97543	2535	0.807
97543	2094	1.6
97543	2394	2028.5
97915	3209	600.0
97915	2426	81.0
97915	1822	0.0
97915	2438	0.0
97915	2638	0.0
97915	2626	0.0
97915	1837	0.0
97915	3142	0.0
97915	3239	0.0
97915	1813	2930.0
97915	2620	2320.0
97915	2310	2950.0
97915	2658	0.0
97915	2024	0.0
97915	2643	8200.0
97915	2670	0.0
97915	2082	17.0
97915	2006	0.14
97915	2877	19.0
97915	2554	172.0
97915	1855	3.0
97915	3166	0.06
97915	2843	0.036
97915	3126	0.084
97915	2113	0.0
97915	1729	0.002
97915	2480	0.0
97915	1999	0.16
97915	3072	0.003
97915	2729	0.005
97915	2059	0.03
97915	2388	0.0
97915	2017	32.9
97915	2458	0.006
97915	2156	0.018
97915	1903	0.295
97915	1968	0.233
97915	2055	0.067
97915	2863	0.01725
97915	2532	0.0
97915	3023	0.0
97915	3016	0.0
97915	2748	0.0035
97915	2660	10.0
97915	3146	26.0
97915	1764	26.0
97915	1735	39.0
97915	3123	52.0
97915	1881	10.0
97915	2797	10.0
97915	2864	13.0
97915	3182	26.0
97915	2500	13.0
97915	1874	52.0
97915	3017	104.0
97915	1887	182.0
97915	2927	39.0
97915	1792	26.0
97915	2666	39.0
97915	1805	0.0
97915	1980	0.0
97915	2342	0.0
97915	1728	4.0
97915	3246	2.0
97915	1791	0.0
97915	2173	0.0
97915	2674	0.0
97915	2630	0.0
97915	3112	153.0
97915	3259	0.0
97915	1914	41.0
97384	3209	5050.0
97384	1837	0.0
97384	1813	6102.5
97384	3163	0.0
97384	2113	0.0
97384	1729	0.05185
97384	1762	0.0
97384	2781	0.0
97384	1780	0.0
97384	1999	0.9135
97384	2748	0.0
97384	2730	0.059
97384	2156	0.097
97384	1903	0.7545
97384	2055	0.119
97384	1968	0.5585
97384	3257	0.5455
97384	2863	0.01355
97384	2532	0.0
97384	2017	1.2725
97384	1855	49.9
97384	2554	815.5
97384	2082	126.0
97384	2877	68.35
97384	2006	1.61
97384	2843	0.238
97384	3166	2.585
97384	3030	0.00134
97384	3126	0.443
97384	2396	0.03295
97384	1759	0.0008205
97384	2755	0.0844999999999999
97384	2310	7065.0
97384	2620	7020.0
97384	2658	0.0
97384	2024	0.0
97384	2643	55150.0
97384	3239	163.5
97384	1980	3.5
97384	2342	55.0
97384	1728	61.5
97384	3246	776.5
97384	2674	0.0
97384	2630	0.0
97384	3183	0.0
97384	2846	1715.0
97384	3190	0.0
97384	2897	26.5
97384	2416	2.5
97384	3112	828.5
97384	1914	294.0
97384	1767	0.0
97384	2269	0.0
97384	2173	0.0
97384	1791	0.0
97384	1805	0.0
97384	1764	73.5
97384	1735	115.0
97384	3123	94.5
97384	1881	25.0
97384	2797	46.0
97384	2864	88.5
97384	3146	75.5
97384	2660	36.5
97384	3182	69.5
97384	2500	37.5
97384	1874	150.0
97384	3017	460.0
97384	1887	255.0
97384	2927	98.5
97384	1792	165.0
97384	2666	115.0
98554	2750	0.0
98554	2386	0.0
98554	2949	0.0
98554	2764	0.0
98554	2127	3.265702495
98554	2909	1.8012860963333337
98554	2246	3.424686518
98554	2338	3.5685712725
98554	3113	13.0980221095
98554	2423	1.713261619
98554	1757	0.0
98554	1956	0.7086197986666667
98554	2623	0.5818427866666666
98554	2135	0.4034309336666666
98554	3254	0.0892326273333333
98554	2129	0.3471617836666666
98554	2942	0.07275
98554	2410	4.3759901285
98554	1830	0.291621215
98554	2372	0.3498172263333333
98554	1981	2.257833326
98554	2094	0.2005833295
97769	3209	17560.0
97769	2438	110.0
97769	3163	0.0
97769	1911	0.0
97769	2747	0.0
97769	2643	470.0
97769	2082	16.0
97769	2006	0.87
97769	2877	89.0
97769	2554	106.0
97769	1855	722.0
97769	3166	1.15
97769	2843	0.04
97769	3126	0.012
97769	1759	0.0108
97769	2113	0.03
97769	1729	0.0
97769	2480	0.0
97769	3072	0.0
97769	2729	0.0
97769	2017	0.0
97769	2458	0.009
97769	2156	0.114
97769	1903	2.748
97769	1968	0.43
97769	2055	0.15
97769	2863	0.00225
97769	2532	0.00013
97769	2660	197.0
97769	3146	730.0
97769	1764	879.0
