id	name	node_type
2317	O[C@H]1CC2=C(O)C=C(O)C([C@H]3[C@H](O)[C@H](OC4=C([C@H]5[C@H](O)[C@H](OC6=CC(O)=CC(O)=C56)C5=CC(O)=C(O)C=C5)C(O)=CC(O)=C34)C3=CC(O)=C(O)C=C3)=C2O[C@@H]1C1=CC(O)=C(O)C=C1	molecule
2318	CCC=O	molecule
2319	O=C1C(=COC2=CC=CC=C12)C1=CC=CC=C1	molecule
2320	COC1=C(OC)C=C2C=CC(=O)OC2=C1	molecule
2321	CCC(C)CCCC(C)CCCC(C)C	molecule
2322	O=C\C=C/C1=CC=CC=C1	molecule
2323	CC(C)[C@]12CC1C(C)[C@H](O)C2	molecule
2324	CCCCC\C=C/C\C=C\CCCCCCCC(=O)OCC	molecule
2325	CCCCCCCCCCCCCCCC(=O)OCC	molecule
2326	C\C1=C\CC\C(C)=C/C2OC(=O)C(=C)C2CC1	molecule
2327	COC1=CC(\C=C\C)=CC=C1O	molecule
2328	CCCCCCCCC=O	molecule
2329	OC(=O)\C=C\C1=CC=CC=C1O	molecule
2330	[Hg]	molecule
2331	[H][C@@]12C3C(=C)CC[C@]1([H])[C@]3(C)CC[C@H]2C(C)C	molecule
2332	CC1(C)C2CCC(C)(C2)C1O	molecule
2333	CCN	molecule
2334	COC(=O)CC1\C(=C\C)C(OC2OC(CO)C(O)C(O)C2O)OC=C1C(=O)OC	molecule
2335	C[N+](C)(C)CCO	molecule
2336	CCC\C=C\CO	molecule
2337	OOO	molecule
2338	O[C@H]1CC2=C(O)C=C(O)C([C@@H]3[C@@H](O)[C@H](OC4=CC(O)=CC(O)=C34)C3=CC=C(O)C(O)=C3)=C2O[C@@H]1C1=CC=C(O)C(O)=C1	molecule
2339	OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O	molecule
2340	[H][C@@]12CC[C@H]([C@H](C)[C@@H](O)[C@H](O)[C@H](C)C(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC(=O)[C@@]2([H])C[C@H](O)[C@H](O)C[C@]12C	molecule
2341	CC(C)C(O)=O	molecule
2342	CCCCCCCC(O)=O	molecule
2343	CC1=CC=CC2=CC=CC=C12	molecule
2344	CC(=O)OC(C)(C)C1CCC(C)=CC1	molecule
2345	[H]\C(=C(\[H])C1=C(O)C(O)=C(O)C=C1)C(O)=O	molecule
2346	OC1OC2COC(=O)C3=C(C(O)=C(O)C(O)=C3)C3=C(C=C(O)C(O)=C3O)C(=O)OC2C2OC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C=C3C(=O)OC12	molecule
2347	COC1=CC(CNC(=O)CCCCC\C=C\C(C)C)=CC=C1O	molecule
2348	COC1=C(O)C=CC(=C1)C1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(=O)C2=C(O)C=C(O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)C=C2O1	molecule
2349	CC1OC(OCC2OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O	molecule
2350	NCCCC[C@H](NC=O)C(N)=O	molecule
2351	CCC\C=C1\OC(=O)C2=C1CCCC2	molecule
2352	OCC1OC(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C(O)=C2)C(OC2OCC(O)C(O)C2O)C(O)C1O	molecule
2353	CC1=CC=CC=C1C=O	molecule
2354	CCCCCCCCCC	molecule
2355	[H][C@]1(CO)O[C@@]([H])(OC2=CC3=C4C(OC(=O)C5=CC(O)=C(O)C(OC3=O)=C45)=C2O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O	molecule
2356	[H]\C(CCCC)=C(\[H])/C(/[H])=C(\[H])C=O	molecule
2357	CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC34C)C2C1)C(O)=O	molecule
2358	CC(C)=CCCC(C)=O	molecule
2359	OC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC=CC=C1	molecule
2360	COC1=CC(\C=C\C(O)=O)=CC(OC)=C1O	molecule
2361	COC1=C(O)C=C(\C=C/C)C=C1	molecule
2362	COC1=CC(\C=C\C(=O)O[C@H]2[C@H](OC[C@H]3O[C@@H](OC(=O)\C=C\C4=CC(OC)=C(O)C(OC)=C4)[C@H](OC(=O)\C=C\C4=CC=C(O)C(OC)=C4)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)=CC=C1O	molecule
2363	C[N+](C)(C)CC([O-])=O	molecule
2364	COC1=CC(CC2COCC2CC2=CC(OC)=C(O)C=C2)=CC=C1O	molecule
2365	CC(C)CCCC(C)CCCC(C)CCCC(C)C	molecule
2366	CC1=C2CC(CCC2(C)CCC1)C(C)(C)O	molecule
2367	COC1=CC=C(\C=C/C)C=C1	molecule
2368	C\C=C/C1=CC=C(OCC=C(C)C)C=C1	molecule
2369	CCCCCCCC=CCO	molecule
2370	CCC.CCO.OCC(O)COP(O)(O)=O	molecule
2371	CCCCC	molecule
2372	OC(=O)\C=C\C1=CC=C(O)C=C1	molecule
2373	CC(=C)[C@H]1CC[C@@](C)(O)CC1	molecule
2374	CC(C)C1CCC(C)C23CC=C(C)C2C13	molecule
2375	CN	molecule
2376	[W]	molecule
2377	OCC=CC1=CC=CC=C1	molecule
2378	C[N+]1(C)CCC[C@H]1C([O-])=O	molecule
2379	C\C1=C\CC(C)(C)\C=C/C\C(C)=C/CC1	molecule
2380	OCC(O)C1OC(=O)C2(O)C3=C(OC12O)C=C(O)C1=C3OC(C(C1)OC(=O)C1=CC(O)=C(O)C(O)=C1)C1=CC(O)=C(O)C(O)=C1	molecule
2381	[Mo]	molecule
2382	OC(=O)CCC1=CC=C(O)C(O)=C1	molecule
2383	CC1(C)C2CCC(=C)C3CCC(C)(O)C3C12	molecule
2384	CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C/C=C\C=C(\C)/C=C\C=C(/C)CC\C=C(/C)CCC=C(C)C	molecule
2385	OCC1OC(O)C2OC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C=C3C(=O)OC2C1O	molecule
2386	[H][C@]1(CO)O[C@@]([H])(OC2=CC(O)=CC(O)=C2C(=O)CCC2=CC(O)=C(O)C=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O	molecule
2387	COC1=CC(=CC=C1O)C1=C(O)C(=O)C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3O)C=C2O1	molecule
2388	CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=CC(O)=CC(C)=C2O1	molecule
2389	O[C@H]1[C@H](OC2=C([C@@H]1C1=C(O)C=C(O)C3=C1O[C@@H]([C@@H](C3)OC(=O)C1=CC(O)=C(O)C(O)=C1)C1=CC(O)=C(O)C(O)=C1)C(O)=CC(O)=C2)C1=CC=C(O)C(O)=C1	molecule
2390	OCC1OC(OC2=CC(O)=C3C(=O)C(O)=C(OC3=C2)C2=CC(O)=C(OC3OC(CO)C(O)C(O)C3O)C=C2)C(O)C(O)C1O	molecule
2391	[Cs]	molecule
2392	COC1=CC(O)=C2C(=O)C(O)=C(OC2=C1)C1=CC(O)=C(O)C=C1	molecule
2393	CC(C)=CCCC(C)(OC(C)=O)C=C	molecule
2394	N#N	molecule
2395	O[C@H]1[C@H](O)[C@@H](COC(=O)CC(O)=O)O[C@@H](OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC=C(O)C(O)=C2)[C@@H]1O	molecule
2396	[Cr]	molecule
2397	O=CCC1=CC=CC=C1	molecule
2398	CCCCCCCCC(C)O	molecule
2399	COC(=O)CCSC	molecule
2400	CC1=CC[C@@H](CC1)C(C)(C)O	molecule
2401	C[C@@H]1O[C@@H](OC\C(C)=C/CC\C(C)=C\CC\C(C)=C\CC[C@](C)(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C)[C@H](O)[C@H](O[C@@H]2O[C@H](CO[C@H]3O[C@@H](C)[C@H](O)[C@@H](OC(=O)C(\C)=C\[C@H](O)C\C(C)=C\CC\C(C)=C\CC[C@](C)(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O	molecule
2402	COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)\C(=C/C)C1CC(O)=O	molecule
2403	CC(C)C1CCC(C)=C(O)C1=O	molecule
2404	OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1	molecule
2405	CO	molecule
2406	OC1COC2(O)C1OC(=O)C2(O)CC1=CNC2=CC=CC=C12	molecule
2407	COC1=CC=C(C=C1)C(C)=O	molecule
2408	CC1OC(OC2C(O)C(OCCC3=CC(O)=C(O)C=C3)OC(CO)C2OC(=O)\C=C\C2=CC(O)=C(O)C=C2)C(O)C(O)C1O	molecule
2409	C[C@@H]1CC[C@H](C[C@@H]1O)C(C)=C	molecule
2410	O[C@@H]1CC(O)(C(=O)O)C[C@@H](O)C1OC(=O)\C=C\C1=CC=C(O)C=C1	molecule
2411	CC12C3C(OC1=O)C=C1CC(C)(CCC1C31CCC2(O)OC1)C=C	molecule
2412	CCCCCCCCCCCCCCCC=C	molecule
2413	COC(C(O)=O)C1=CC=CC=C1	molecule
2414	CCCCCCCCCCCCCCC(=O)OCC	molecule
2415	CC12CCC(CC1)C(C)(C)O2	molecule
2416	CCCCCCCCC=CCCCCCCCCCCCC(O)=O	molecule
2417	COC1=CC(CC2C(CC3=CC=C(O)C(OC)=C3)COC2=O)=CC2=C1OC(C2CO)C1=CC=C(O)C(OC)=C1	molecule
2418	COC1=CC=C(C=C1)C1CC(=O)C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)C=C2O1	molecule
2419	O=C(OCC1=CC=CC=C1)\C=C/C1=CC=CC=C1	molecule
2420	C\C=C(/C)\C=C\C=C(\C)CCC=C(C)C	molecule
2421	C[C@@H]1CC[C@@H]2[C@H]([C@H]3[C@@H]1CCC3=C)C2(C)C	molecule
2422	CCCCCCCCCCCO	molecule
2423	[H][C@]1([C@@H](O)[C@H](OC2=CC(O)=CC(O)=C12)C1=CC(O)=C(O)C=C1)C1=C2O[C@@H]([C@H](O)[C@@]([H])(C3=C(O)C=C(O)C4=C3O[C@@H]([C@H](O)C4)C3=CC(O)=C(O)C=C3)C2=C(O)C=C1O)C1=CC(O)=C(O)C=C1	molecule
2424	CC(C)C1=CC(O)=C(C)C=C1	molecule
2425	COC1=CC(=CC=C1O)C1=CC(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](COC(=O)CC(O)=O)[C@@H](O)[C@H](O)[C@H]1O)C=C2O	molecule
2426	[H][C@]1(COC(=O)CCC(O)=O)O[C@@]([H])(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C(O)=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O	molecule
2427	COC1=CC(\C=C\C(=O)O[C@@H]2C[C@@](O)(C[C@@H](OC(=O)\C=C\C3=CC=C(O)C(OC)=C3)[C@H]2O)C(O)=O)=CC=C1O	molecule
2428	C=CC1SCC=CS1	molecule
2429	OCC1OC(C(O)C(O)C1O)C1(O)C(O)=C(\C=C2/C(=O)C(C(=O)\C=C\C3=CC=C(O)C=C3)=C(O)C(O)(C3OC(CO)C(O)C(O)C3O)C2=O)C(=O)C(C(=O)\C=C\C2=CC=C(O)C=C2)=C1O	molecule
2430	CC(=O)C1=CC=CC=N1	molecule
2431	[F-]	molecule
2432	C\C=C(/CCC(C)C1CCC2C3=CCC4C(C)C(O)CCC4(C)C3CCC12C)C(C)C	molecule
2433	CCCC(O)CC	molecule
2434	OC(=O)C1=CC(O)=CC=C1NC(=O)\C=C\C1=CC=C(O)C=C1	molecule
2435	CCCC=CC=O	molecule
2436	CC1=CC=CC=C1O	molecule
2437	CC(CCC1(O)OC2CC3C4CCC5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2O)C(OC2OCC(O)C(O)C2O)C1O)COC1OC(CO)C(O)C(O)C1O	molecule
2438	[H][C@]1(COC(C)=O)OC(OC2=C([O+]=C3C=C(O)C=C(O)C3=C2)C2=CC(O)=C(O)C(OC)=C2)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O	molecule
2439	OC1CC2=C(OC1C1=CC(O)=C(O)C3=C1C=C(C=C(O)C3=O)C1OC3=C(CC1OC(=O)C1=CC(O)=C(O)C(O)=C1)C(O)=CC(O)=C3)C=C(O)C=C2O	molecule
2440	CCCC\C=C1\OC(=O)C(C)=C1C	molecule
2441	[H]\C(=C(\[H])C1=CC=C(O)C=C1)C(=O)OCC	molecule
2442	COC1=CC(CNC(=O)CCCCCC(C)C)=CC=C1O	molecule
2443	CN1C2=C(NC=N2)C(=O)N(C)C1=O	molecule
2444	CCC1=C(C)C2=[N]3C1=CC1=C(C)C4=C5N1[Mg]31N3C(=CC6=[N]1C(C(CCC(=O)OC\C=C(\C)CCCC(C)CCCC(C)CCCC(C)C)C6C)=C5C(C(=O)OC)C4=O)C(C)=C(C=C)C3=C2	molecule
2445	OC(=O)C1=NC(C2=CC=CO2)=C2NC3=CC=CC=C3C2=C1	molecule
2446	[H]\C(C=O)=C(\[H])C1=CC(OC)=C(O)C=C1	molecule
2447	CC1C2C(CC3C4CC=C5CC(O)CC(OC6OCC(O)C(O)C6OC6OC(C)C(O)C(O)C6O)C5(C)C4CCC23C)OC11CC(O)C(C)CO1	molecule
2448	CCCCC(O)C=C	molecule
2449	CC1C2C(CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6O)C(O)CC5(C)C4CCC23C)OC11CCC(C)CO1	molecule
2450	OCC1OC(OC2=C(O)C=C3OC(=O)C=CC3=C2)C(O)C(O)C1O	molecule
2451	[H]C1=C([H])C(C)(C)CC2OC2(C)CC\C([H])=C(C)\C1	molecule
2452	CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1(C)O)C(O)=O	molecule
2453	[H][C@@]12CCC3=C(C(=O)C(O)=C(C(C)C)C3=O)[C@@]1(C)CCCC2(C)C	molecule
2454	CC1=NC(C)=C(C)S1	molecule
2455	CC1CC=CC(=O)O1	molecule
2456	CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1	molecule
2457	COC1=CC(\C=C\C(=O)O[C@@H]2C[C@](O)(C[C@@H](O)[C@@H]2OC(=O)\C=C\C2=CC=C(O)C(OC)=C2)C(O)=O)=CC=C1O	molecule
2458	CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N	molecule
2459	[H][C@@]1(O)[C@@H]2OC(=O)C3=C1C(O)=C(O)C(O)=C3C1=C(C=C(O)C(O)=C1O)C(=O)O[C@H]2[C@@H]1OC(=O)C2=CC(O)=C(O)C(O)=C2C2=C3C(=O)OC4=C5C(C(=O)OC(C(O)=C2O)=C35)=C(C(O)=C4O)C2=C(O)C(O)=C(O)C=C2C(=O)OC[C@H]1O	molecule
2460	CCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	molecule
2461	CNC	molecule
2462	COC1=CC(=CC=C1O)C1=C(O[C@@H]2OC(CO[C@@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]3OC(=O)\C=C\C3=CC(OC)=C(O)C=C3)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@](O)(CO)[C@H]2O)C(=O)C2=C(O)C(OC)=C(O)C=C2O1	molecule
2463	O=COCCC1=CC=CC=C1	molecule
2464	COC1=C(O)C(O)=CC(=C1)C1=[O+]C2=C(C=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(O)=CC(O)=C2	molecule
2465	CCCCCCCCCCC=O	molecule
2466	OC(=O)C1=CC=C(O)C=C1	molecule
2467	[H][C@@](CO\C=C/CCCCCCCC\C=C/CCCCCC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	molecule
2468	CCC1=CC=C(O)C=C1	molecule
2469	N#CCC1=CNC2=C1C=CC=C2	molecule
2470	CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1O	molecule
2471	CC1=CC=C(C)C=C1	molecule
2472	[H][C@@]1([C@H](O)[C@H](OC2=CC(O)=CC(O)=C12)C1=CC(O)=C(O)C=C1)C1=C(O)C=C(O)C2=C1O[C@@H]([C@@H](O)C2)C1=CC(O)=C(O)C=C1	molecule
2473	COC1=CC(CC2C(CC3=CC=C(OC(CO)C(O)C4=CC=C(O)C(OC)=C4)C(OC)=C3)COC2=O)=CC=C1O	molecule
2474	COC1=C(OC2=CC3=C(OCO3)C(O)=C2C1=O)C1=CC(O)=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1	molecule
2475	COC1=C(OC)C=C(C=C1)C1=C(OC)C(=O)C2=C(OC)C(OC)=C(OC)C(OC)=C2O1	molecule
2476	CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1OC(C)=O	molecule
2477	[H][C@@]12C3C(C)=CC[C@]1([H])[C@]3(C)CC[C@H]2C(C)C	molecule
2478	COC1=CC(\C=C\C(=O)OC2OC(COC3OC(CO)C(O)C(O)C3OC(=O)\C=C\C3=CC(OC)=C(O)C(OC)=C3)C(O)C(O)C2OC(=O)\C=C\C2=CC(OC)=C(O)C(OC)=C2)=CC(OC)=C1O	molecule
2479	CC(=O)OCC1OC(OC2=CC3=C(C=C2)C(=O)C(=CO3)C2=CC=C(O)C=C2)C(O)C(O)C1O	molecule
2480	C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)/C=C/C=C(\C)/C=C/[C@H]1C(C)=CCCC1(C)C	molecule
2481	OC(=O)C1=CC(O)=CC(O)=C1	molecule
2482	OCC1OC(OC2=CC=C(C=C2)C(O)=O)C(O)C(O)C1O	molecule
2483	NC(CCC(=O)NC(CSC1=C(\C=C\C(=O)OC(C(O)C(O)=O)C(O)=O)C=CC(O)=C1O)C(=O)NCC(O)=O)C(O)=O	molecule
2484	[H][C@]1(CC(=O)C2=C(O1)C=C(O)C=C2O)C1=CC=C(O)C=C1	molecule
2485	COC1=CC(CC2COC(C2CO)C2=CC=C(OC(CO)C(O)C3=CC=C(O)C(OC)=C3)C(OC)=C2)=CC=C1O	molecule
2486	COC1=C(OC)C(OC)=C(OC)C(CC=C)=C1	molecule
2487	CC(C)C1=CC=CC(C)=C1	molecule
2488	OC(=O)[C@@H]1CCC(=O)N1	molecule
2489	CC(=O)O[C@H]1C[C@@H](CC=C1C)C(C)=C	molecule
2490	C\C1=C/C2OC(=O)C(=C)C2CCC(=C)C(CC1)OO	molecule
2491	[Au]	molecule
2492	COC1=C(O)C=CC(\C=C(\OC2=C(OC)C=C(\C=C/C(O)=O)C=C2)C(O)=O)=C1	molecule
2493	OC1O[C@@H]2COC(=O)C3=CC(O)=C(O)C(O)=C3C3=C4C(=O)OC5=C6C(C(=O)OC(C(O)=C3O)=C46)=C(C(O)=C5O)C3=C(O)C(O)=C(O)C=C3C(=O)O[C@H]2[C@H](O)[C@H]1OC(=O)C1=CC(O)=C(O)C(O)=C1	molecule
2494	OC1=CC=CC=C1C=C	molecule
2495	CC(C)C1CCC2(C)CC=C(C)CCC12O	molecule
2496	CC(C)=CCC\C(C)=C/CC\C(C)=C/C=C/C(/C)=C/C=C/C=C(\C)/C=C\C=C(/C)CC\C=C(\C)CCC=C(C)C	molecule
2497	[Sm]	molecule
2498	COC1=C2OC=CC2=C(OC)C2=C1OC(=O)C=C2	molecule
2499	CCCCCC#N	molecule
2500	NC(CC1=CN=CN1)C(O)=O	molecule
2501	OC1=CC2=C(C=C1)C=CC(=O)O2	molecule
2502	COC1=C(O)C=CC(=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O	molecule
2503	COC(=O)C1=CO[C@@H](O)\C(=C/C)[C@@H]1CC(=O)OCCC1=CC=C(O)C(O)=C1	molecule
2504	CCCCCOC(=O)CCCC	molecule
2505	OCC1OC(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C(O)=C2)C(O)C(O)C1O	molecule
2506	OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O	molecule
2507	CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)=C	molecule
2508	CC(CC(=O)C=C(C)C)C1CC=C(C)C=C1	molecule
2509	COC1=C(O)C=CC(\C=C\C(O)=O)=C1	molecule
2510	[H]\C(CO)=C(\[H])CCCCC	molecule
2511	[H][C@@](C)(CCCC(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@]([H])(CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC=O	molecule
2512	COC1=C(OC(C)=O)C=CC(CC=C)=C1	molecule
2513	COC1=C(O)C=C2OC=C(C(=O)C2=C1)C1=CC=C(O)C=C1	molecule
2514	OC1C(O)C(COC(=O)CC(O)=O)OC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)C1O	molecule
2515	CC1(C)CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2=C1	molecule
2516	CC(C)=CCC\C(C)=C/CC\C(C)=C/CC\C(C)=C\C=C\C=C(/C)CC\C=C(/C)CC\C=C(\C)CCC=C(C)C	molecule
2517	CC(C)C1CCC2(C)CC(O)C3(C)CCC12O3	molecule
2518	COC1=CC=C(C=C1OC)C1=CC(=O)C2=C(O1)C(OC)=C(OC)C(OC)=C2OC	molecule
2519	O[C@@H]1CC2=C(O)C=C(O)C([C@@H]3[C@@H](O)[C@H](OC4=C([C@@H]5[C@@H](O)[C@H](OC6=C([C@@H]7[C@@H](O)[C@H](OC8=CC(O)=CC(O)=C78)C7=CC=C(O)C(O)=C7)C(O)=CC(O)=C56)C5=CC=C(O)C(O)=C5)C(O)=CC(O)=C34)C3=CC=C(O)C(O)=C3)=C2O[C@@H]1C1=CC=C(O)C(O)=C1	molecule
2520	OC[C@H]1O[C@H](O[C@@H]2[C@@H]3C4=C(O[C@]2(OC2=C3C3=C(CC[C@H](O3)C3=CC(O)=C(O)C=C3)C=C2)C2=CC(O)=C(O)C=C2)C=C(O)C=C4O)[C@H](O)[C@@H](O)[C@H]1O	molecule
2521	COC1=CC(\C=C\C=O)=CC(OC)=C1O	molecule
2522	COC1=CC(CC2C(CC3=CC(OC)=C(O)C(=C3)C(CO)C(O)C3=CC=C(O)C(OC)=C3)COC2=O)=CC=C1O	molecule
2523	CC(O)(CCC1OC1(C)C)C=C	molecule
2524	CC(C)=CCCC(=C)C1CCC(C)=CC1	molecule
2525	OC1OC2COC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C=C3C(=O)OC2C(OC(=O)C2=CC(O)=C(O)C(O)=C2)C1O	molecule
2526	CC1=CN=C(C)C=N1	molecule
2527	CC(=O)OCCC1=CC=C(O)C=C1	molecule
2528	CCCCCCCCCCCCC=C	molecule
2529	CCSSC	molecule
2530	CCCCC\C=C\CC1OC1CCCCCCCC(O)=O	molecule
2531	CC(C)=CCC\C(C)=C/C=O	molecule
2532	C12N3C4=CC(=C(C)C=C4[N]([Co+]456(N7C8=C(C9=[N]4C(C(C9(C)CC(N)=O)CCC(N)=O)=CC4=[N]5C(C(C4(C)C)CCC(N)=O)=C(C4=[N]6C(C(C4(C)CCC(=O)NCC(C)OP([O-])(=O)OC(C1O)C(CO)O2)CC(N)=O)C7(C(C8CCC(N)=O)(C)CC(N)=O)C)C)C)C#N)=C3)C	molecule
2533	O[C@@H]1[C@@H](O)[C@H](OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC=C(O)C(O)=C2)O[C@@H]([C@H]1O)C(O)=O	molecule
2534	COC1=C(O)C=CC(\C=C\C(=O)O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CCC5C4CC[C@@]3([H])C2)[C@H](C)CCC(=C)C(C)C)=C1	molecule
2535	[Rb]	molecule
2536	CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OCC(O)C(O)C4O)C3OC3OC(CO)C(O)C(O)C3O)C(O)C2O)OC11CCC(C)CN1	molecule
2537	OC(=O)C(CC1=CC=C(O)C=C1)NC(=O)\C=C\C1=CC=C(O)C=C1	molecule
2538	CO[C@H]1C[C@@]2(O)O[C@]1(C)C[C@@H](OC(=O)C(\C)=C\C)[C@@H]1[C@H](OC(=O)C1=C)\C=C2\CO	molecule
2539	[H]C(O)(CO)COC(=O)\C=C\C1=CC=C(O)C=C1	molecule
2540	CC1=CCC(CC1)C(C)(C)O	molecule
2541	CC12CCCC(C)(C)C3C(CCC13)C2=C	molecule
2542	[U]	molecule
2543	CC#CC1=CC=C(S1)C1=CC=C(S1)C(=O)CC1(O)C2CCC(=C)C3CCC(=C)C3C2OC1=O	molecule
2544	CC(=C)[C@@H]1CC[C@@](C)(C=C)[C@@H](C1)C(C)=C	molecule
2545	[H][C@@]12CCC(C)=C[C@@]1([H])[C@@H](CC=C2C)C(C)C	molecule
2546	CCCCC=CCCCCCC=O	molecule
2547	OC1=CC2=C([C@@H]([C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](O2)C2=CC=C(O)C(O)=C2)C2=C(O)C=C(O)C3=C2O[C@@H]([C@@H](C3)OC(=O)C2=CC(O)=C(O)C(O)=C2)C2=CC(O)=C(O)C(O)=C2)C(O)=C1	molecule
2548	O=C1OC2=CC3=C(C=CO3)C=C2C=C1	molecule
2549	COC1=CC(CC(CO)C(CO)CC2=CC=C(OC(CO)C(O)C3=CC=C(O)C(OC)=C3)C(OC)=C2)=CC=C1O	molecule
2550	CC(C)C1CCC2(C)OC2C1=O	molecule
2551	C\C1=C/CC(C)(C)\C=C\CC2(C)OC2CC1	molecule
2552	C[C@H]1[C@H](O[C@H]2[C@H](OC3=CC4=C(C=C(O)C=C4O)[O+]=C3C3=CC=C(O)C=C3)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O	molecule
2553	CC1OC(OCC2OC(OC3=CC(O)=C4C(=O)C=C(OC4=C3)C3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O	molecule
2554	[K+]	molecule
2555	NC1=NC(=O)C2=C(N1)NC(=O)C=N2	molecule
2556	OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1	molecule
2557	COCC1=CC=C(O1)C1=C2NC3=CC=CC=C3C2=CC(=N1)C(O)=O	molecule
2558	CSCCCCN=C=S	molecule
2559	C[C@@H]1O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)[C@H](OC(C)=O)[C@H](O)[C@H]1O	molecule
2560	OCC1OC(OC2=CC(O)=C3C(=O)C(OC4OC(CO)C(O)C(O)C4O)=C(OC3=C2)C2=CC=C(O)C=C2)C(O)C(O)C1O	molecule
